cor_texto,cor_fundo,contraste,contraste_deuteranopia,luminancia_texto,luminancia_fundo,distancia_rgb,distancia_hsv,boa_acessibilidade
#00ff00,#008080,3.4786789879834594,1.5389687640727225,0.7152,0.16996855778968425,0.707112218357348,0.5251864793948691,0
#8b0000,#cd5c5c,2.5175151969841085,2.7317044726730106,0.05488967453113127,0.21406134963883997,0.5721190972497846,0.5180671246195293,0
#000080,#2f4f4f,1.793213725739403,1.6368064642975497,0.015585128108223528,0.06760815192804356,0.4085024836196398,0.6470330171080054,0
#daa520,#00ffff,1.784740827028329,3.0001847269778925,0.4191997780956843,0.7874,1.27286772044712,0.433160076299512,0
#800080,#ffd700,6.715361027856294,5.99393652809799,0.06147707043243851,0.6986087742815887,1.1004036168396867,0.585156795545194,1
#ffffff,#ff4500,3.440790447488965,1.8637710151676268,1.0,0.2551624375341642,1.2377566491404317,1.001016400036033,0
#000000,#483d8b,2.3158569245597524,2.339108890277701,0.0,0.06579284622798763,0.6588468716686556,0.8414371350776108,0
#daa520,#dc143c,2.229803818722005,1.6433744096694294,0.4191997780956843,0.1604219995302558,0.5791852846907514,0.16261322539046583,0
#ffffff,#800080,9.41897733701533,7.151666469180461,1.0,0.06147707043243851,1.223145993216999,1.1295223938192536,1
#ffd700,#bdb76b,1.4751688968175065,1.6678101150761295,0.6986087742815887,0.45747326349994166,0.5087319045541225,0.6226523335966615,0
#8b4513,#ffc0cb,4.615333699921896,3.9995351004982824,0.09792228502052074,0.6327107070246613,0.9799293025052862,0.7722769064364736,1
#ffc0cb,#cd5c5c,2.585424591514106,2.020836483170038,0.6327107070246613,0.21406134963883997,0.6178306605419712,0.3630527738126363,0
#ff4500,#4169e1,1.4086667075891233,3.5912623606841123,0.2551624375341642,0.16663210743188323,1.1634640504517444,0.5232398906105573,0
#8b0000,#c0c0c0,5.502115706675449,3.6934987002320185,0.05488967453113127,0.5271151257058131,1.0849145589187135,1.021371024507725,1
#008080,#c0c0c0,2.623625537689813,6.711550214406627,0.16996855778968425,0.5271151257058131,0.8324077905205709,1.14585826228518,0
#556b2f,#bdb76b,2.874889746046628,3.447118065102366,0.1265192088488916,0.45747326349994166,0.557249244496678,0.35338371139558533,0
#ffffff,#ffd700,1.4026017808936917,1.1931501836322989,1.0,0.6986087742815887,1.0122281960110044,1.0098250732814462,0
#bdb76b,#008080,2.307026370492212,6.136319586465665,0.45747326349994166,0.16996855778968425,0.7763022198125978,0.7050714869878663,0
#ffa500,#ff00ff,1.5881202818491529,1.596433430384872,0.48170267036309633,0.2848,1.1910856900774462,0.27450980392156854,0
#0087be,#000080,3.9712740028160707,1.794004415621207,0.21045651422754966,0.015585128108223528,0.5825740651026766,0.27044273040263483,0
#808000,#0087be,1.0406797606184082,2.4479408987979943,0.20027537200567572,0.21045651422754966,0.8988266091724262,0.4524579735136219,0
#00ced1,#ff0000,2.0466893668884376,3.050599669809819,0.4874606277449036,0.2126,1.5245876658762345,0.5292964283576651,0
#ffd700,#ffc0cb,1.096524144969279,1.0202457461032046,0.6986087742815887,0.6327107070246613,0.8011717677633033,0.7718111911087628,0
#4169e1,#ffa500,2.4544038123724685,4.852586471558577,0.16663210743188323,0.48170267036309633,1.178592857031272,0.5748348595618048,0
#ff0000,#8b0000,2.503582942495072,2.844735964598858,0.2126,0.05488967453113127,0.4549019607843138,0.4549019607843138,0
#ffd700,#8b4513,5.060824839054757,4.080508672673826,0.6986087742815887,0.09792228502052074,0.7350509401801661,0.48028353130296675,1
#c0c0c0,#00ffff,1.4510103144079924,2.896502228694891,0.5271151257058131,0.7874,0.8300581544641239,1.1450057040398258,0
#ff00ff,#0000ff,2.7397708674304417,5.790767061580343,0.2848,0.0722,1.0,0.16666666666666674,0
#ff00ff,#000080,5.104815827264052,8.319783485040423,0.2848,0.015585128108223528,1.1171584759385749,0.5251864793948692,1
#800000,#ffffff,10.949825131812458,7.526611151551592,0.045891942324214986,1.0,1.4993475448879088,1.1171584759385749,1
#556b2f,#008080,1.2461451602017277,1.7801303786452816,0.1265192088488916,0.16996855778968425,0.4677528963146728,0.5232872636206357,0
#ffd700,#a52a2a,5.050513549474917,3.5853888665624702,0.6986087742815887,0.09822428787651086,0.7822816813583522,0.4572827802422404,1
#483d8b,#00ffff,7.231880269625817,1.7036020187881638,0.06579284622798763,0.7874,0.9302965921291886,0.6600675387820581,0
#696969,#00ff00,4.000767713647706,1.4453139892898743,0.14126329114027164,0.7152,0.8277204282041347,1.2071171742448146,0
#ffc0cb,#696969,3.5694811218320215,4.509805058535537,0.6327107070246613,0.14126329114027164,0.7811012641961819,0.6386749285225956,0
#cd5c5c,#ffa500,2.0135573460118747,1.7834653447637727,0.21406134963883997,0.48170267036309633,0.5005648481898903,0.5014786333802103,0
#008080,#ff4500,1.387300260548761,6.551747211425974,0.16996855778968425,0.2551624375341642,1.1425838636304475,0.6745212037340359,0
#ffd700,#800080,6.715361027856294,5.99393652809799,0.6986087742815887,0.06147707043243851,1.1004036168396867,0.585156795545194,1
#800000,#0000ff,1.2743510772452211,1.6941576982496915,0.045891942324214986,0.0722,1.1189122525867927,0.5992947283870521,0
#8b0000,#0087be,2.483147320189712,1.5196407879987464,0.05488967453113127,0.21045651422754966,1.0642273145380374,0.49404658205328666,0
#ffc0cb,#008080,3.103674060896525,10.03112820096184,0.6327107070246613,0.16996855778968425,1.0721456745977345,1.0181894653156232,0
#000080,#00ced1,8.19485519427556,2.5422671974191484,0.015585128108223528,0.4874606277449036,0.8680496462697748,0.35761111126941025,0
#a52a2a,#ff00ff,2.258739136456029,1.9427376653744517,0.09822428787651086,0.2848,0.9216353751380654,0.46598137329293826,0
#0000ff,#a52a2a,1.2129647125737386,2.980725171900245,0.0722,0.09822428787651086,1.0693593464148083,0.5481532391487859,0
#808080,#ff4500,1.1478291713264186,2.119058412169751,0.21586050011389923,0.2551624375341642,0.744003323776232,1.1180683760407943,0
#800080,#ff0000,2.3556413797145006,3.027501889653713,0.06147707043243851,0.2126,0.707112218357348,0.5251864793948691,0
#800000,#4169e1,2.259127327919172,1.1245008611953375,0.045891942324214986,0.16663210743188323,1.004557090511478,0.6072725772881137,0
#a52a2a,#dc143c,1.4196188934000027,1.4819793247606983,0.09822428787651086,0.1604219995302558,0.2427891245829664,0.27277928738663765,0
#a52a2a,#008000,1.3788794846613623,3.417122760148103,0.09822428787651086,0.15438342968146074,0.7480334335345618,0.44379943727442916,0
#ffd700,#008080,3.4032535458878925,10.234215875647209,0.6986087742815887,0.16996855778968425,1.1697717781994466,0.6142205330109733,0
#00ced1,#008000,2.6296683081527514,2.0285415652022896,0.4874606277449036,0.15438342968146074,0.8748262858264682,0.3598341329488921,0
#800000,#00ff00,7.979815419869421,1.0541936628141229,0.045891942324214986,0.7152,1.1189122525867927,0.5992947283870521,0
#008080,#00ff00,3.4786789879834594,1.5389687640727225,0.16996855778968425,0.7152,0.707112218357348,0.5251864793948691,0
#000000,#800080,2.22954140864877,2.936378547643103,0.0,0.06147707043243851,0.7098797489559064,1.131257002969099,0
#a52a2a,#ffa500,3.5871494340122605,3.1014513554716334,0.09822428787651086,0.48170267036309633,0.6199676294708423,0.44832020334931877,0
#a52a2a,#483d8b,1.2800815655283928,2.0986377333356243,0.09822428787651086,0.06579284622798763,0.5322220255738758,0.3746435846897768,0
#2f4f4f,#800080,1.0549985882461885,1.565037176232266,0.06760815192804356,0.06147707043243851,0.4835311610419513,0.7085090391527985,0
#ff00ff,#cd5c5c,1.2678871802250127,1.1171560998530397,0.2848,0.21406134963883997,0.7597425655176132,0.5173281891233856,0
#ff0000,#ffff00,3.7235338918507237,2.211698177339568,0.2126,0.9278,1.0,0.16666666666666666,0
#8b4513,#ffa500,3.5944730727309624,3.5297424142479663,0.09792228502052074,0.48170267036309633,0.5951618339679321,0.47654442252954504,0
#0000ff,#c0c0c0,4.72270970299356,7.0085224855703485,0.0722,0.5271151257058131,1.0931051608759168,1.0826583825911331,1
#008000,#cd5c5c,1.2919900113741585,5.942386291603585,0.15438342968146074,0.21406134963883997,0.8924046197675947,0.6353702484448384,0
#2f4f4f,#cd5c5c,2.245264000070345,4.54988931359021,0.06760815192804356,0.21406134963883997,0.6237883295206285,0.7179929596369896,0
#daa520,#a52a2a,3.165471629633233,2.435446897970912,0.4191997780956843,0.09822428787651086,0.5266887122537681,0.2627033599051046,0
#0000ff,#800000,1.2743510772452211,1.6941576982496915,0.0722,0.045891942324214986,1.1189122525867927,0.5992947283870521,0
#00ced1,#ff00ff,1.6053184819142883,3.2725842088850756,0.4874606277449036,0.2848,1.2981339933409939,0.3769128126625058,0
#8b4513,#00ffff,5.661080748474312,1.0824087427612306,0.09792228502052074,0.7874,1.2983472177678161,0.6410914236317772,0
#ff0000,#228b22,1.0977888173932215,4.1709588153305015,0.2126,0.18920812076002244,1.032482814019524,0.6147179651757652,0
#8b0000,#008080,2.097142152199143,1.8171253759978363,0.05488967453113127,0.16996855778968425,0.8950201843168044,0.5018573729262894,0
#a52a2a,#008080,1.4840250605416652,2.8544228412968136,0.09822428787651086,0.16996855778968425,0.8038450465732951,0.5795229326040419,0
#00ff00,#ffff00,1.277835859905907,7.4288726164525976,0.7152,0.9278,1.0,0.16666666666666666,0
#000000,#c0c0c0,11.542302514116262,11.542302514116262,0.0,0.5271151257058131,1.3041323727577427,0.7529411764705882,1
#2f4f4f,#800000,1.2264654263692467,1.4870734877772762,0.06760815192804356,0.045891942324214986,0.5411622618197238,0.8005460308127889,0
#483d8b,#0000ff,1.0553328981947396,1.4203142946270246,0.06579284622798763,0.0722,0.5864154857063391,0.6325161026734958,0
#483d8b,#ffffff,9.067917701345962,8.977777856894411,0.06579284622798763,1.0,1.1405024625024887,0.786015504844685,1
#000080,#0000ff,1.863227282233176,1.436732542781628,0.015585128108223528,0.0722,0.4980392156862745,0.4980392156862745,0
#556b2f,#ff0000,1.4876567922123276,2.9038557912933176,0.1265192088488916,0.2126,0.8090035450298219,0.7626797406990201,0
#000080,#dc143c,3.208379789744919,6.3465836541234335,0.015585128108223528,0.1604219995302558,0.9064169545533282,0.4779432851712537,0
#ff00ff,#bdb76b,1.5157504883510804,1.1065613621094172,0.2848,0.45747326349994166,0.9585728851595032,0.7004506506378824,0
#c0c0c0,#ff00ff,1.7237608294677813,1.210292593544191,0.5271151257058131,0.2848,0.8300581544641239,1.0434633870249184,0
#00ced1,#ff4500,1.7612279941391304,3.8664775668456017,0.4874606277449036,0.2551624375341642,1.4001427949366432,0.49158866128183665,0
#696969,#556b2f,1.0835267866173228,1.2495113338199364,0.14126329114027164,0.1265192088488916,0.24072171377604398,0.6052951123458193,0
#808080,#2f4f4f,2.2605618382351693,2.8339777015734193,0.21586050011389923,0.06760815192804356,0.4180289150038734,0.6715657300135196,0
#a52a2a,#daa520,3.165471629633233,2.435446897970912,0.09822428787651086,0.4191997780956843,0.5266887122537681,0.2627033599051046,0
#ff0000,#ffd700,2.8507569469976723,1.9798291616536623,0.2126,0.6986087742815887,0.8431372549019608,0.14052287581699346,0
#00ff00,#8b0000,7.2952843396695695,1.1807422076514411,0.7152,0.05488967453113127,1.138916973425537,0.5639564744167093,0
#ffd700,#bdb76b,1.4751688968175065,1.6678101150761295,0.6986087742815887,0.45747326349994166,0.5087319045541225,0.6226523335966615,0
#ffd700,#800000,7.806795400498914,6.308184212517473,0.6986087742815887,0.045891942324214986,0.9792463893040471,0.5174840470867461,1
#00ced1,#556b2f,3.0447713382003325,1.0505341480649575,0.4874606277449036,0.1265192088488916,0.8157428336348913,0.6544889420993087,0
#808000,#ffd700,2.991140391810553,3.4963080782380236,0.20027537200567572,0.6986087742815887,0.6036923425424945,0.49872493236391435,0
#bdb76b,#4169e1,2.3425579408145176,3.3635506457836155,0.45747326349994166,0.16663210743188323,0.7376719721429018,0.5640874507701439,0
#ffffff,#c0c0c0,1.8193943517176883,1.8193943517176883,1.0,0.5271151257058131,0.4279184348111344,0.24705882352941178,0
#ffffff,#800000,10.949825131812458,7.526611151551592,1.0,0.045891942324214986,1.4993475448879088,1.1171584759385749,1
#808080,#daa520,1.764834482349469,2.248447587795627,0.21586050011389923,0.4191997780956843,0.5360513210868043,0.9309883620930889,0
#696969,#483d8b,1.6517712222367193,1.6353517524151233,0.14126329114027164,0.06579284622798763,0.2535711868286621,0.6547231153003606,0
#a52a2a,#00ff00,5.162446795747172,1.854763337589047,0.09822428787651086,0.7152,1.0693593464148083,0.5481532391487859,0
#ff4500,#c0c0c0,1.8911735348856713,1.0243908987669674,0.2551624375341642,0.5271151257058131,0.9276976001748858,1.0310537791137941,0
#daa520,#808000,1.8747341152090817,2.374936995790739,0.4191997780956843,0.20027537200567572,0.4017072371074274,0.38518811080026655,0
#0000ff,#4169e1,1.7727668365947888,1.9050817906824888,0.0722,0.16663210743188323,0.49836333439760133,0.3146962530510887,0
#808080,#8b0000,2.5346679861704766,1.7014896471701162,0.21586050011389923,0.05488967453113127,0.7111892017868223,1.000929978949815,0
#ffffff,#008080,4.7734094842951285,12.210956551361056,1.0,0.16996855778968425,1.223145993216999,1.223945693387333,1
#696969,#ff0000,1.3729764788341448,2.3239931585220694,0.14126329114027164,0.2126,0.8277204282041347,1.160181348430354,0
#ffd700,#ff0000,2.8507569469976723,1.9798291616536623,0.6986087742815887,0.2126,0.8431372549019608,0.14052287581699346,0
#483d8b,#dc143c,1.8172279755171603,3.110137730966051,0.06579284622798763,0.1604219995302558,0.6772629630411414,0.5462706893273783,0
#bdb76b,#8b0000,4.838162247794215,3.3769379193750093,0.45747326349994166,0.05488967453113127,0.854128090107029,0.618724456578583,1
#8b0000,#800080,1.0628030922085863,1.0642470610029453,0.05488967453113127,0.06147707043243851,0.5038109285727406,0.17215864932745756,0
#ffc0cb,#00ffff,1.2265810267565511,4.329131759759758,0.6327107070246613,0.7874,1.0500581262174096,0.8880691003060038,0
#4169e1,#228b22,1.1042136070953283,1.4720380758177443,0.16663210743188323,0.18920812076002244,0.7704460278900659,0.4480752578401844,0
#ffd700,#00ff00,1.0221627454665265,6.650047820700017,0.6986087742815887,0.7152,1.0122281960110044,0.19281045751633985,0
#000000,#00ff00,15.303999999999998,2.6466676799308497,0.0,0.7152,1.0,1.4529663145135578,0
#00ff00,#cd5c5c,2.897811440585961,3.2254387697152467,0.7152,0.21406134963883997,1.0886008924827255,0.5924202803711355,0
#ffffff,#2f4f4f,8.927952550792769,11.192623896281168,1.0,0.06760815192804356,1.2720398389153438,0.9436349381570176,1
#c0c0c0,#0087be,2.2157830354805887,5.61279127529293,0.5271151257058131,0.21045651422754966,0.7854599467514484,1.0973347438409733,0
#daa520,#008000,2.2956840426200396,8.3222210261885,0.4191997780956843,0.15438342968146074,0.8761612824411408,0.43815294698902113,0
#ff0000,#0000ff,2.148936170212766,5.397970215110491,0.2126,0.0722,1.4142135623730951,0.33333333333333337,0
#008080,#4169e1,1.0154014582480584,1.8243577197679062,0.16996855778968425,0.16663210743188323,0.46669961986140224,0.49374080561175826,0
#0000ff,#4169e1,1.7727668365947888,1.9050817906824888,0.0722,0.16663210743188323,0.49836333439760133,0.3146962530510887,0
#a52a2a,#2f4f4f,1.2603232467014638,2.6163782639967272,0.09822428787651086,0.06760815192804356,0.50620144974881,0.6925366957143317,0
#483d8b,#4169e1,1.8708591634870988,1.3413100170077248,0.06579284622798763,0.16663210743188323,0.37982573555342014,0.374801456145933,0
#ff0000,#228b22,1.0977888173932215,4.1709588153305015,0.2126,0.18920812076002244,1.032482814019524,0.6147179651757652,0
#dc143c,#000080,3.208379789744919,6.3465836541234335,0.1604219995302558,0.015585128108223528,0.9064169545533282,0.4779432851712537,0
#00ced1,#228b22,2.2468326996477392,1.3672586595377585,0.4874606277449036,0.18920812076002244,0.7468503646166532,0.40468241051250187,0
#4169e1,#800000,2.259127327919172,1.1245008611953375,0.16663210743188323,0.045891942324214986,1.004557090511478,0.6072725772881137,0
#4169e1,#696969,1.1326381876018552,1.2192198162087573,0.16663210743188323,0.14126329114027164,0.49604355453621635,0.9315349159011223,0
#0087be,#dc143c,1.2377817662078607,3.537663340658954,0.21045651422754966,0.1604219995302558,1.0989142171923179,0.4440512026163907,0
#ff0000,#00ff00,2.9139375476009137,3.3588998230259075,0.2126,0.7152,1.4142135623730951,0.3333333333333333,0
#bdb76b,#0087be,1.9483991982499778,5.131732600821887,0.45747326349994166,0.21045651422754966,0.8310950332232566,0.689626812240661,0
#a52a2a,#ffd700,5.050513549474917,3.5853888665624702,0.09822428787651086,0.6986087742815887,0.7822816813583522,0.4572827802422404,1
#dc143c,#ff00ff,1.5910883878463493,1.3109074012811575,0.1604219995302558,0.2848,0.7808748137937206,0.21185171394152,0
#0000ff,#ffffff,8.592471358428805,12.751266224133104,0.0722,1.0,1.4142135623730951,1.0540925533894598,1
#8b4513,#ffc0cb,4.615333699921896,3.9995351004982824,0.09792228502052074,0.6327107070246613,0.9799293025052862,0.7722769064364736,1
#808000,#228b22,1.046266202044019,2.3618587692676325,0.20027537200567572,0.18920812076002244,0.39436632482319783,0.2991151487497136,0
#ff00ff,#483d8b,2.8913703299148836,4.077102570527182,0.2848,0.06579284622798763,0.8827101673387819,0.6480892223176438,0
#4169e1,#800080,1.9432884860674078,1.0684828725232334,0.16663210743188323,0.06147707043243851,0.6126062587803106,0.5211120425627542,0
#808080,#696969,1.3900236607291168,1.3900236607291168,0.21586050011389923,0.14126329114027164,0.15622419048660466,0.09019607843137256,0
#008080,#800000,2.2939211831371673,1.622371118354347,0.16996855778968425,0.045891942324214986,0.8694215818384953,0.5,0
#dc143c,#800080,1.8875809950332665,2.4775248485349675,0.1604219995302558,0.06147707043243851,0.4554425455986817,0.39523102309670494,0
#808080,#0087be,1.02074813103591,2.5856530681973044,0.21586050011389923,0.21045651422754966,0.558420907590862,1.1239207044804345,0
#c0c0c0,#ffffff,1.8193943517176883,1.8193943517176883,0.5271151257058131,1.0,0.4279184348111344,0.24705882352941178,0
#daa520,#ffc0cb,1.4550533459234405,1.4429550690102082,0.4191997780956843,0.6327107070246613,0.6942284169950662,0.6406713132999556,0
#ffa500,#008000,2.601495978376403,10.598040016274304,0.48170267036309633,0.15438342968146074,1.0104718902494205,0.5467073155618908,0
#cd5c5c,#dc143c,1.2549132230865983,1.1734326129120234,0.21406134963883997,0.1604219995302558,0.3145332737807931,0.3642022177852709,0
#808000,#daa520,1.8747341152090817,2.374936995790739,0.20027537200567572,0.4191997780956843,0.4017072371074274,0.38518811080026655,0
#00ced1,#ff4500,1.7612279941391304,3.8664775668456017,0.4874606277449036,0.2551624375341642,1.4001427949366432,0.49158866128183665,0
#ffc0cb,#00ff00,1.1208261304921339,6.518084340071653,0.6327107070246613,0.7152,1.3018367528919725,0.8356307317611298,0
#2f4f4f,#dc143c,1.7891786928086306,3.877418492996438,0.06760815192804356,0.1604219995302558,0.7206622611036381,0.8817967804843072,0
#228b22,#000000,4.7841624152004485,2.131378418087712,0.18920812076002244,0.0,0.5767906274484194,0.989376380376892,0
#8b0000,#800080,1.0628030922085863,1.0642470610029453,0.05488967453113127,0.06147707043243851,0.5038109285727406,0.17215864932745756,0
#000080,#ffa500,8.107061550382603,13.281980489082487,0.015585128108223528,0.48170267036309633,1.2925361697438555,0.6653418208425588,1
#4169e1,#00ff00,3.5322557171752846,1.1854416817011484,0.16663210743188323,0.7152,1.0906614890332063,0.42704457029416526,0
#ff00ff,#556b2f,1.896677433483196,3.1151621438608603,0.2848,0.1265192088488916,1.1339573558518092,0.8278792729477096,0
#483d8b,#ff4500,2.635417018192313,4.8169961780884085,0.06579284622798763,0.2551624375341642,0.9017391031927338,0.7249120049389606,0
#8b0000,#4169e1,2.0653330120457833,1.0039801016845622,0.05488967453113127,0.16663210743188323,1.0160268942061013,0.5812251362596382,0
#8b4513,#0087be,1.7607658926538179,2.0974726991349337,0.09792228502052074,0.21045651422754966,0.9021142239477368,0.5365956514084141,0
#ffa500,#8b4513,3.5944730727309624,3.5297424142479663,0.48170267036309633,0.09792228502052074,0.5951618339679321,0.47654442252954504,0
#ffd700,#00ffff,1.1186083155432165,4.416778262215173,0.6986087742815887,0.7874,1.422886475021705,0.35947712418300654,0
#000000,#00ff00,15.303999999999998,2.6466676799308497,0.0,0.7152,1.0,1.4529663145135578,0
#c0c0c0,#bdb76b,1.1372325740386113,1.0937419604431453,0.5271151257058131,0.45747326349994166,0.3354030324193474,0.4606913043984111,0
#0087be,#a52a2a,1.7571783812147042,2.3871205768880723,0.21045651422754966,0.09822428787651086,0.9426295971790262,0.5277187712036278,0
#8b4513,#00ff00,5.1729866118134025,1.6297104979175197,0.09792228502052074,0.7152,0.9136329162899978,0.5433759957096725,0
#00ffff,#0000ff,6.852700490998363,2.4196502996402858,0.7874,0.0722,1.0,0.16666666666666663,0
#ffd700,#228b22,3.129529097520086,8.25778589464774,0.6986087742815887,0.18920812076002244,0.9261297225420306,0.5513102013625201,0
#ff00ff,#ff4500,1.0971206112564813,1.1814753479369924,0.2848,0.2551624375341642,1.0359623511882972,0.21176470588235285,0
#cd5c5c,#2f4f4f,2.245264000070345,4.54988931359021,0.21406134963883997,0.06760815192804356,0.6237883295206285,0.7179929596369896,0
#cd5c5c,#4169e1,1.2189391165013257,2.7208751130520685,0.21406134963883997,0.16663210743188323,0.7589831113547911,0.4151407033811966,0
#ffff00,#a52a2a,6.596759640462082,4.005294080326805,0.9278,0.09822428787651086,0.9216353751380654,0.4659813732929383,1
#8b4513,#8b0000,1.4102654592241812,1.380242433408983,0.09792228502052074,0.05488967453113127,0.28065940917777077,0.15331948334523524,0
#ffc0cb,#00ffff,1.2265810267565511,4.329131759759758,0.6327107070246613,0.7874,1.0500581262174096,0.8880691003060038,0
#808000,#800080,2.2450838637471815,1.7143616620645896,0.20027537200567572,0.06147707043243851,0.7098797489559064,0.33333333333333326,0
#ffc0cb,#2f4f4f,5.804960760223199,9.194582319288578,0.6327107070246613,0.06760815192804356,1.0479397043679435,0.8503424899180991,1
#8b4513,#00ff00,5.1729866118134025,1.6297104979175197,0.09792228502052074,0.7152,0.9136329162899978,0.5433759957096725,0
#8b4513,#008080,1.4870548934473855,2.5080735507764667,0.09792228502052074,0.16996855778968425,0.7303283298865193,0.453787662116636,0
#ffc0cb,#dc143c,3.244483507184318,2.371315434714162,0.6327107070246613,0.1604219995302558,0.8878521443456374,0.6761237364986112,0
#000000,#ffff00,19.555999999999997,19.661757052288415,0.0,0.9278,1.4142135623730951,1.4240006242195884,1
#008080,#800080,1.9732179625495074,1.707428136362791,0.16996855778968425,0.06147707043243851,0.7098797489559064,0.33333333333333337,0
#800080,#2f4f4f,1.0549985882461885,1.565037176232266,0.06147707043243851,0.06760815192804356,0.4835311610419513,0.7085090391527985,0
#0087be,#ffd700,2.8742178958425337,8.558755539516676,0.21045651422754966,0.6986087742815887,1.2859217593780075,0.48084596376776256,0
#ff0000,#808000,1.0492442700037012,1.7659645316658101,0.2126,0.20027537200567572,0.707112218357348,0.5251864793948691,0
#800000,#8b4513,1.5425934800693555,1.545930843074014,0.045891942324214986,0.09792228502052074,0.28395514913537334,0.1592723665100968,0
#cd5c5c,#ffd700,2.8349804895925526,2.0617498255243913,0.21406134963883997,0.6986087742815887,0.6334638364906745,0.5095069735654084,0
#800000,#ffa500,5.544810726279645,5.456737666292463,0.045891942324214986,0.48170267036309633,0.816534250027925,0.5095813993999183,1
#00ff00,#228b22,3.1988880543385116,1.2417633853614127,0.7152,0.18920812076002244,0.4924341067401494,0.5164949811941275,0
#2f4f4f,#556b2f,1.5009096389584602,1.6316764154156636,0.06760815192804356,0.1265192088488916,0.2236325871275804,0.33226414684227185,0
#0087be,#556b2f,1.4755137184560587,1.488702302591279,0.21045651422754966,0.1265192088488916,0.6615489844475082,0.6337082269421553,0
#556b2f,#008000,1.1578537600200902,2.131052185014143,0.1265192088488916,0.15438342968146074,0.38969817479121155,0.45920213120651965,0
#cd5c5c,#228b22,1.1038979312234583,4.0052317659575545,0.21406134963883997,0.18920812076002244,0.7317062793227264,0.4688162106816456,0
#ffff00,#ffd700,1.3061562108170015,1.1171156684510273,0.9278,0.6986087742815887,0.1568627450980392,0.026143790849673193,0
#ffffff,#ff0000,3.9984767707539985,2.3622335277876476,1.0,0.2126,1.4142135623730951,1.0,0
#556b2f,#800080,1.5834575501862722,1.042579972025858,0.1265192088488916,0.06147707043243851,0.5526351538091676,0.5960797276783149,0
#cd5c5c,#ffc0cb,2.585424591514106,2.020836483170038,0.21406134963883997,0.6327107070246613,0.6178306605419712,0.3630527738126363,0
#800000,#00ffff,8.73274625274262,1.428232036569047,0.045891942324214986,0.7874,1.5006547334376588,0.7057216592690063,0
#800080,#ff00ff,3.0033082023168878,3.247805660802468,0.06147707043243851,0.2848,0.7043338134171885,0.4980392156862745,0
#00ff00,#556b2f,4.334938984771032,1.1567033848915487,0.7152,0.1265192088488916,0.6942173407967966,0.7354859931582544,0
#808080,#4169e1,1.2272442126220608,1.6947443921599779,0.21586050011389923,0.16663210743188323,0.4624625258881271,0.889383047594438,0
#ff4500,#daa520,1.537541061367212,1.061059749406998,0.2551624375341642,0.4191997780956843,0.42252968428533916,0.2192896209568113,0
#00ff00,#dc143c,3.6365018948029464,2.7487209186311152,0.7152,0.1604219995302558,1.2841266141202308,0.4019301125402603,0
#808000,#c0c0c0,2.305920558946269,2.292862249267931,0.20027537200567572,0.5271151257058131,0.8324077905205709,1.044398839057661,0
#ffffff,#800000,10.949825131812458,7.526611151551592,1.0,0.045891942324214986,1.4993475448879088,1.1171584759385749,1
#ff00ff,#ffffff,3.1362007168458783,2.201999508620053,0.2848,1.0,1.0,1.0137937550497031,0
#dc143c,#8b4513,1.4225172326202553,1.6866314122314925,0.1604219995302558,0.09792228502052074,0.404568300067435,0.3369849796451125,0
#000000,#daa520,9.383995561913686,11.955468003424713,0.0,0.4191997780956843,1.0794861152288777,1.2136841511930498,1
#ffffff,#2f4f4f,8.927952550792769,11.192623896281168,1.0,0.06760815192804356,1.2720398389153438,0.9436349381570176,1
#008080,#00ff00,3.4786789879834594,1.5389687640727225,0.16996855778968425,0.7152,0.707112218357348,0.5251864793948691,0
#4169e1,#808000,1.1553013769409557,1.6044821177302606,0.16663210743188323,0.20027537200567572,0.9207171702813538,0.6619852170332753,0
#ffa500,#0087be,2.0414258861599084,7.40353834886374,0.48170267036309633,0.21045651422754966,1.2526020591125049,0.5088510107740869,0
#800080,#ff00ff,3.0033082023168878,3.247805660802468,0.06147707043243851,0.2848,0.7043338134171885,0.4980392156862745,0
#ffffff,#2f4f4f,8.927952550792769,11.192623896281168,1.0,0.06760815192804356,1.2720398389153438,0.9436349381570176,1
#8b0000,#ffa500,5.069161218583885,4.871900259148511,0.05488967453113127,0.48170267036309633,0.7909620187042358,0.4675103594343049,1
#008000,#000080,3.1163075467993737,1.2532487581370457,0.15438342968146074,0.015585128108223528,0.7098797489559064,0.3333333333333333,0
#8b4513,#ffffff,7.098321932049233,4.868659672113964,0.09792228502052074,1.0,1.2631347590237776,0.9782951307936856,1
#00ffff,#a52a2a,5.6495464542063285,1.2318826288011002,0.7874,0.09822428787651086,1.3468918468306295,0.6628430149576858,0
#0000ff,#dc143c,1.7219476229971833,4.417373077549942,0.0722,0.1604219995302558,1.1555326351496134,0.3422036979960647,0
#dc143c,#228b22,1.1368018614689934,3.4132609933331057,0.1604219995302558,0.18920812076002244,0.8719032640190065,0.5088873360651629,0
#ffffff,#800000,10.949825131812458,7.526611151551592,1.0,0.045891942324214986,1.4993475448879088,1.1171584759385749,1
#ff4500,#dc143c,1.450240175530154,1.548804778041834,0.2551624375341642,0.1604219995302558,0.3333564005859358,0.1823591267858698,0
#dc143c,#808000,1.1893973660757347,1.4451588036279974,0.1604219995302558,0.20027537200567572,0.6040743376931673,0.4224094978102295,0
